datetime,soil_temperature,relative_humidity,precipitation,evapotranspiration,solar_radiation
2020-05-04 09:00:00,70.4,65,0.0,0.31,475.0
2020-05-04 10:00:00,74.1,49,0.0,0.46,676.0
2020-05-04 11:00:00,78.1,37,0.0,0.6,848.0
2020-05-04 12:00:00,81.8,30,0.0,0.7,952.0
2020-05-04 13:00:00,85.0,26,0.0,0.76,991.0
2020-05-04 14:00:00,87.4,27,0.0,0.76,964.0
2020-05-04 15:00:00,88.9,30,0.0,0.71,873.0
2020-05-04 16:00:00,89.2,36,0.0,0.61,723.0
2020-05-04 17:00:00,88.3,45,0.0,0.46,530.0
2020-05-04 18:00:00,86.5,46,0.0,0.32,315.0
2020-05-04 19:00:00,83.9,48,0.0,0.17,112.0
2020-05-04 20:00:00,81.1,59,0.0,0.08,4.0
2020-05-04 21:00:00,78.5,71,0.0,0.05,0.0
2020-05-04 22:00:00,76.4,83,0.0,0.01,0.0
2020-05-04 23:00:00,74.4,93,0.0,0.0,0.0
2020-05-05 00:00:00,72.9,97,0.0,0.0,0.0
2020-05-05 01:00:00,71.8,98,0.0,0.0,0.0
2020-05-05 02:00:00,71.0,98,0.0,0.0,0.0
2020-05-05 03:00:00,70.0,99,0.0,0.0,0.0
2020-05-05 04:00:00,70.0,98,0.0,0.0,0.0
2020-05-05 05:00:00,70.2,95,0.0,0.0,0.0
2020-05-05 06:00:00,70.3,95,0.0,0.01,0.0
2020-05-05 07:00:00,71.0,93,0.0,0.02,33.0
2020-05-05 08:00:00,71.9,85,0.2,0.07,91.0
2020-05-05 09:00:00,72.7,82,0.3,0.09,104.0
2020-05-05 10:00:00,73.4,80,0.3,0.13,152.0
2020-05-05 11:00:00,75.4,69,0.1,0.29,388.0
2020-05-05 12:00:00,78.8,53,0.0,0.55,716.0
2020-05-05 13:00:00,81.7,47,0.0,0.59,699.0
2020-05-05 14:00:00,84.1,43,0.0,0.63,725.0
2020-05-05 15:00:00,85.7,43,0.0,0.6,684.0
2020-05-05 16:00:00,86.6,45,0.0,0.54,627.0
2020-05-05 17:00:00,86.7,45,0.0,0.46,500.0
2020-05-05 18:00:00,85.7,47,0.0,0.32,309.0
2020-05-05 19:00:00,84.6,43,0.0,0.16,114.0
2020-05-05 20:00:00,82.0,58,0.0,0.09,4.0
2020-05-05 21:00:00,79.8,75,0.0,0.04,0.0
2020-05-05 22:00:00,77.8,82,0.0,0.03,0.0
2020-05-05 23:00:00,76.3,82,0.0,0.03,0.0
2020-05-06 00:00:00,75.0,84,0.0,0.02,0.0
2020-05-06 01:00:00,73.9,87,0.0,0.01,0.0
2020-05-06 02:00:00,72.9,89,0.0,0.0,0.0
2020-05-06 03:00:00,72.2,87,0.0,0.01,0.0
2020-05-06 04:00:00,71.9,79,0.0,0.02,0.0
2020-05-06 05:00:00,71.8,78,0.0,0.03,0.0
2020-05-06 06:00:00,71.9,77,0.0,0.06,0.0
2020-05-06 07:00:00,73.0,71,0.0,0.09,26.0
2020-05-06 08:00:00,73.5,54,0.0,0.18,145.0
2020-05-06 09:00:00,75.1,42,0.0,0.34,423.0
2020-05-06 10:00:00,77.5,32,0.0,0.47,637.0
2020-05-06 11:00:00,80.5,26,0.0,0.59,789.0
2020-05-06 12:00:00,83.5,24,0.0,0.73,962.0
2020-05-06 13:00:00,85.9,21,0.0,0.8,1006.0
2020-05-06 14:00:00,87.7,13,0.0,0.83,978.0
2020-05-06 15:00:00,88.9,9,0.0,0.82,903.0
2020-05-06 16:00:00,89.1,13,0.0,0.73,758.0
2020-05-06 17:00:00,88.3,14,0.0,0.62,556.0
2020-05-06 18:00:00,86.5,16,0.0,0.47,335.0
2020-05-06 19:00:00,84.1,21,0.0,0.26,123.0
2020-05-06 20:00:00,81.2,24,0.0,0.16,5.0
2020-05-06 21:00:00,78.8,26,0.0,0.16,0.0
2020-05-06 22:00:00,76.7,27,0.0,0.16,0.0
2020-05-06 23:00:00,75.0,30,0.0,0.18,0.0
2020-05-07 00:00:00,73.3,37,0.0,0.15,0.0
2020-05-07 01:00:00,71.5,45,0.0,0.11,0.0
2020-05-07 02:00:00,69.7,47,0.0,0.09,0.0
2020-05-07 03:00:00,68.0,50,0.0,0.08,0.0
2020-05-07 04:00:00,66.5,54,0.0,0.06,0.0
2020-05-07 05:00:00,65.1,55,0.0,0.05,0.0
2020-05-07 06:00:00,63.9,56,0.0,0.07,0.0
2020-05-07 07:00:00,62.9,51,0.0,0.08,81.0
2020-05-07 08:00:00,64.1,45,0.0,0.18,286.0
2020-05-07 09:00:00,66.4,37,0.0,0.31,511.0
2020-05-07 10:00:00,69.4,31,0.0,0.43,716.0
2020-05-07 11:00:00,72.5,26,0.0,0.55,879.0
2020-05-07 12:00:00,75.7,22,0.0,0.63,987.0
2020-05-07 13:00:00,78.5,19,0.0,0.68,1030.0
2020-05-07 14:00:00,80.7,18,0.0,0.68,1004.0
2020-05-07 15:00:00,82.1,16,0.0,0.63,913.0
2020-05-07 16:00:00,82.9,15,0.0,0.54,763.0
2020-05-07 17:00:00,82.6,15,0.0,0.42,568.0
2020-05-07 18:00:00,81.2,15,0.0,0.26,345.0
2020-05-07 19:00:00,79.4,22,0.0,0.09,128.0
2020-05-07 20:00:00,75.7,28,0.0,0.07,5.0
2020-05-07 21:00:00,72.6,30,0.0,0.07,0.0
2020-05-07 22:00:00,70.2,32,0.0,0.05,0.0
2020-05-07 23:00:00,68.1,37,0.0,0.05,0.0
2020-05-08 00:00:00,66.6,41,0.0,0.06,0.0
2020-05-08 01:00:00,65.4,38,0.0,0.06,0.0
2020-05-08 02:00:00,64.4,39,0.0,0.07,0.0
2020-05-08 03:00:00,63.2,49,0.0,0.03,0.0
2020-05-08 04:00:00,62.2,58,0.0,0.02,0.0
2020-05-08 05:00:00,61.3,68,0.0,0.01,0.0
2020-05-08 06:00:00,60.7,71,0.0,0.04,0.0
2020-05-08 07:00:00,55.8,65,0.0,0.07,79.0
2020-05-08 08:00:00,59.6,52,0.0,0.19,273.0
2020-05-08 09:00:00,64.1,37,0.0,0.37,490.0
2020-05-08 10:00:00,68.5,34,0.0,0.5,686.0
2020-05-08 11:00:00,72.4,31,0.0,0.61,837.0
2020-05-08 12:00:00,75.8,31,0.0,0.66,884.0
2020-05-08 13:00:00,77.0,30,0.0,0.48,504.0
2020-05-08 14:00:00,78.4,32,0.0,0.55,628.0
2020-05-08 15:00:00,79.2,40,0.0,0.49,565.0
2020-05-08 16:00:00,79.9,42,0.0,0.5,611.0
2020-05-08 17:00:00,79.4,45,0.0,0.38,400.0
2020-05-08 18:00:00,78.1,54,0.0,0.25,163.0
2020-05-08 19:00:00,76.7,56,0.0,0.16,68.0
2020-05-08 20:00:00,75.4,62,0.0,0.09,4.0
2020-05-08 21:00:00,74.3,67,0.0,0.07,0.0
2020-05-08 22:00:00,73.4,73,0.1,0.05,0.0
2020-05-08 23:00:00,72.5,79,0.3,0.03,0.0
2020-05-09 00:00:00,71.5,83,0.2,0.02,0.0
2020-05-09 01:00:00,70.7,86,0.3,0.01,0.0
2020-05-09 02:00:00,69.4,87,0.6,0.01,0.0
2020-05-09 03:00:00,68.2,82,0.0,0.02,0.0
2020-05-09 04:00:00,67.1,80,0.0,0.03,0.0
2020-05-09 05:00:00,66.3,75,0.0,0.04,0.0
2020-05-09 06:00:00,65.5,67,0.0,0.08,0.0
2020-05-09 07:00:00,66.3,47,0.0,0.13,65.0
2020-05-09 08:00:00,65.8,42,0.0,0.2,236.0
2020-05-09 09:00:00,66.7,36,0.0,0.3,448.0
2020-05-09 10:00:00,68.4,29,0.0,0.43,671.0
2020-05-09 11:00:00,70.8,23,0.0,0.55,846.0
2020-05-09 12:00:00,73.1,19,0.0,0.6,877.0
2020-05-09 13:00:00,75.8,16,0.0,0.71,1027.0
2020-05-09 14:00:00,78.1,15,0.0,0.71,1006.0
2020-05-09 15:00:00,79.4,15,0.0,0.63,856.0
2020-05-09 16:00:00,79.7,16,0.0,0.5,621.0
2020-05-09 17:00:00,79.0,16,0.0,0.37,387.0
2020-05-09 18:00:00,77.5,17,0.0,0.25,184.0
2020-05-09 19:00:00,74.7,29,0.0,0.14,62.0
2020-05-09 20:00:00,72.5,33,0.0,0.11,3.0
2020-05-09 21:00:00,70.6,36,0.0,0.07,0.0
2020-05-09 22:00:00,69.1,38,0.0,0.07,0.0
2020-05-09 23:00:00,67.8,41,0.0,0.07,0.0
2020-05-10 00:00:00,66.7,44,0.0,0.05,0.0
2020-05-10 01:00:00,65.7,45,0.0,0.06,0.0
2020-05-10 02:00:00,64.6,47,0.0,0.05,0.0
2020-05-10 03:00:00,63.7,48,0.0,0.06,0.0
2020-05-10 04:00:00,63.2,47,0.0,0.06,0.0
2020-05-10 05:00:00,63.0,48,0.1,0.06,0.0
2020-05-10 06:00:00,62.4,50,0.0,0.08,0.0
2020-05-10 07:00:00,64.3,49,0.0,0.09,49.0
2020-05-10 08:00:00,64.9,49,0.0,0.15,174.0
2020-05-10 09:00:00,66.5,47,0.0,0.24,319.0
2020-05-10 10:00:00,69.1,44,0.0,0.37,543.0
2020-05-10 11:00:00,72.1,42,0.0,0.49,711.0
2020-05-10 12:00:00,75.8,40,0.0,0.63,928.0
2020-05-10 13:00:00,79.1,37,0.0,0.67,965.0
2020-05-10 14:00:00,81.6,34,0.0,0.67,944.0
2020-05-10 15:00:00,83.3,32,0.0,0.61,849.0
2020-05-10 16:00:00,84.0,31,0.0,0.52,709.0
2020-05-10 17:00:00,83.8,31,0.0,0.4,529.0
2020-05-10 18:00:00,82.5,32,0.0,0.27,323.0
2020-05-10 19:00:00,80.1,45,0.0,0.11,125.0
2020-05-10 20:00:00,76.6,49,0.0,0.04,6.0
2020-05-10 21:00:00,74.0,50,0.0,0.06,0.0
2020-05-10 22:00:00,71.9,54,0.0,0.04,0.0
2020-05-10 23:00:00,70.0,63,0.0,0.04,0.0
2020-05-11 00:00:00,68.3,62,0.0,0.04,0.0
2020-05-11 01:00:00,67.1,57,0.0,0.03,0.0
2020-05-11 02:00:00,65.8,53,0.0,0.03,0.0
2020-05-11 03:00:00,64.8,46,0.0,0.05,0.0
2020-05-11 04:00:00,63.7,46,0.0,0.04,0.0
2020-05-11 05:00:00,62.6,48,0.0,0.04,0.0
2020-05-11 06:00:00,61.7,48,0.0,0.04,1.0
2020-05-11 07:00:00,60.0,43,0.0,0.09,85.0
2020-05-11 08:00:00,62.8,36,0.0,0.2,286.0
2020-05-11 09:00:00,66.5,29,0.0,0.36,507.0
2020-05-11 10:00:00,70.4,26,0.0,0.52,706.0
2020-05-11 11:00:00,74.3,24,0.0,0.64,860.0
2020-05-11 12:00:00,77.9,21,0.0,0.72,961.0
2020-05-11 13:00:00,80.9,21,0.0,0.77,1002.0
2020-05-11 14:00:00,83.1,21,0.0,0.77,975.0
2020-05-11 15:00:00,84.5,19,0.0,0.73,886.0
2020-05-11 16:00:00,84.9,18,0.0,0.65,744.0
2020-05-11 17:00:00,84.5,18,0.0,0.53,555.0
2020-05-11 18:00:00,83.1,18,0.0,0.39,340.0
2020-05-11 19:00:00,80.9,27,0.0,0.18,130.0
2020-05-11 20:00:00,77.7,28,0.0,0.13,7.0
2020-05-11 21:00:00,75.0,28,0.0,0.11,0.0
2020-05-11 22:00:00,72.6,32,0.0,0.08,0.0
2020-05-11 23:00:00,70.4,36,0.0,0.08,0.0
2020-05-12 00:00:00,68.5,39,0.0,0.05,0.0
2020-05-12 01:00:00,66.9,39,0.0,0.07,0.0
2020-05-12 02:00:00,65.6,38,0.0,0.08,0.0
2020-05-12 03:00:00,64.4,38,0.0,0.07,0.0
2020-05-12 04:00:00,63.3,38,0.0,0.06,0.0
2020-05-12 05:00:00,62.4,40,0.0,0.07,0.0
2020-05-12 06:00:00,61.7,40,0.0,0.07,1.0
2020-05-12 07:00:00,60.7,39,0.0,0.12,76.0
2020-05-12 08:00:00,62.8,33,0.0,0.23,281.0
2020-05-12 09:00:00,65.8,27,0.0,0.37,506.0
2020-05-12 10:00:00,69.3,23,0.0,0.5,706.0
2020-05-12 11:00:00,72.9,21,0.0,0.61,863.0
2020-05-12 12:00:00,76.4,19,0.0,0.7,964.0
2020-05-12 13:00:00,79.5,18,0.0,0.74,1002.0
2020-05-12 14:00:00,82.0,17,0.0,0.73,975.0
2020-05-12 15:00:00,83.8,16,0.0,0.67,887.0
2020-05-12 16:00:00,84.7,16,0.0,0.57,743.0
2020-05-12 17:00:00,84.7,16,0.0,0.44,553.0
2020-05-12 18:00:00,83.6,16,0.0,0.3,337.0
2020-05-12 19:00:00,81.2,23,0.0,0.15,129.0
2020-05-12 20:00:00,78.0,28,0.0,0.1,7.0
2020-05-12 21:00:00,75.5,31,0.0,0.13,0.0
2020-05-12 22:00:00,73.6,33,0.0,0.09,0.0
2020-05-12 23:00:00,71.6,41,0.0,0.06,0.0
2020-05-13 00:00:00,69.8,47,0.0,0.05,0.0
2020-05-13 01:00:00,68.3,52,0.0,0.04,0.0
2020-05-13 02:00:00,67.1,51,0.0,0.05,0.0
2020-05-13 03:00:00,66.1,54,0.0,0.04,0.0
2020-05-13 04:00:00,65.3,65,0.0,0.03,0.0
2020-05-13 05:00:00,64.7,74,0.0,0.02,0.0
2020-05-13 06:00:00,64.2,77,0.0,0.02,1.0
2020-05-13 07:00:00,63.1,73,0.0,0.06,84.0
2020-05-13 08:00:00,65.7,62,0.0,0.18,278.0
2020-05-13 09:00:00,69.2,51,0.0,0.33,489.0
2020-05-13 10:00:00,72.7,43,0.0,0.43,568.0
2020-05-13 11:00:00,76.2,35,0.0,0.54,685.0
2020-05-13 12:00:00,80.0,29,0.0,0.68,848.0
2020-05-13 13:00:00,83.2,27,0.0,0.76,944.0
2020-05-13 14:00:00,85.7,25,0.0,0.74,903.0
2020-05-13 15:00:00,87.5,23,0.0,0.69,833.0
2020-05-13 16:00:00,88.4,22,0.0,0.63,723.0
2020-05-13 17:00:00,88.3,22,0.0,0.5,536.0
2020-05-13 18:00:00,87.0,23,0.0,0.36,324.0
2020-05-13 19:00:00,84.6,30,0.0,0.17,128.0
2020-05-13 20:00:00,81.5,35,0.0,0.11,7.0
2020-05-13 21:00:00,78.9,41,0.0,0.07,0.0
2020-05-13 22:00:00,76.6,47,0.0,0.04,0.0
2020-05-13 23:00:00,75.4,48,0.0,0.1,0.0
2020-05-14 00:00:00,74.6,58,0.0,0.1,0.0
2020-05-14 01:00:00,73.8,62,0.0,0.09,0.0
2020-05-14 02:00:00,73.0,67,0.0,0.07,0.0
2020-05-14 03:00:00,72.1,74,0.0,0.04,0.0
2020-05-14 04:00:00,71.2,79,0.0,0.03,0.0
2020-05-14 05:00:00,70.4,85,0.0,0.02,0.0
2020-05-14 06:00:00,69.6,87,0.0,0.02,1.0
2020-05-14 07:00:00,70.0,79,0.0,0.07,84.0
2020-05-14 08:00:00,71.4,68,0.0,0.2,279.0
2020-05-14 09:00:00,73.9,57,0.0,0.35,491.0
2020-05-14 10:00:00,76.8,46,0.0,0.51,680.0
2020-05-14 11:00:00,80.0,41,0.0,0.62,832.0
2020-05-14 12:00:00,83.0,36,0.0,0.69,892.0
2020-05-14 13:00:00,85.9,32,0.0,0.76,957.0
2020-05-14 14:00:00,88.1,29,0.0,0.74,907.0
2020-05-14 15:00:00,89.4,28,0.0,0.69,812.0
2020-05-14 16:00:00,90.0,27,0.0,0.59,673.0
2020-05-14 17:00:00,89.8,27,0.0,0.48,518.0
2020-05-14 18:00:00,88.5,27,0.0,0.31,284.0
2020-05-14 19:00:00,85.4,34,0.0,0.11,109.0
2020-05-14 20:00:00,82.7,39,0.0,0.14,7.0
2020-05-14 21:00:00,81.1,44,0.0,0.15,0.0
2020-05-14 22:00:00,79.8,45,0.0,0.16,0.0
2020-05-14 23:00:00,78.5,51,0.0,0.12,0.0
2020-05-15 00:00:00,77.1,55,0.0,0.09,0.0
2020-05-15 01:00:00,75.7,59,0.0,0.07,0.0
2020-05-15 02:00:00,74.5,63,0.0,0.06,0.0
2020-05-15 03:00:00,73.4,67,0.0,0.05,0.0
2020-05-15 04:00:00,72.3,71,0.0,0.04,0.0
2020-05-15 05:00:00,71.4,75,0.0,0.03,0.0
2020-05-15 06:00:00,70.7,78,0.0,0.03,1.0
2020-05-15 07:00:00,69.8,73,0.0,0.06,74.0
2020-05-15 08:00:00,71.8,66,0.0,0.19,279.0
2020-05-15 09:00:00,74.6,58,0.0,0.34,487.0
2020-05-15 10:00:00,77.9,48,0.0,0.49,676.0
2020-05-15 11:00:00,81.5,40,0.0,0.63,840.0
2020-05-15 12:00:00,84.9,35,0.0,0.72,931.0
2020-05-15 13:00:00,87.9,31,0.0,0.72,923.0
2020-05-15 14:00:00,89.6,28,0.0,0.59,727.0
2020-05-15 15:00:00,90.4,27,0.0,0.5,584.0
2020-05-15 16:00:00,90.9,25,0.0,0.45,510.0
2020-05-15 17:00:00,90.6,24,0.0,0.38,387.0
2020-05-15 18:00:00,89.6,25,0.0,0.26,232.0
2020-05-15 19:00:00,88.1,37,0.0,0.09,86.0
2020-05-15 20:00:00,85.9,36,0.0,0.14,4.0
2020-05-15 21:00:00,84.1,44,0.0,0.1,0.0
2020-05-15 22:00:00,82.1,47,0.0,0.01,0.0
2020-05-15 23:00:00,79.9,54,0.0,0.01,0.0
2020-05-16 00:00:00,78.2,61,0.0,0.02,0.0
2020-05-16 01:00:00,76.8,62,0.0,0.06,0.0
2020-05-16 02:00:00,75.9,65,0.0,0.06,0.0
2020-05-16 03:00:00,75.1,70,0.0,0.03,0.0
2020-05-16 04:00:00,74.1,78,0.0,0.01,0.0
2020-05-16 05:00:00,73.1,82,0.0,0.01,0.0
2020-05-16 06:00:00,72.4,84,0.0,0.02,1.0
2020-05-16 07:00:00,72.8,78,0.0,0.07,85.0
2020-05-16 08:00:00,74.4,65,0.0,0.2,277.0
2020-05-16 09:00:00,77.2,51,0.0,0.36,488.0
2020-05-16 10:00:00,80.5,40,0.0,0.52,681.0
2020-05-16 11:00:00,84.1,35,0.0,0.65,831.0
2020-05-16 12:00:00,87.4,31,0.0,0.74,935.0
2020-05-16 13:00:00,90.4,28,0.0,0.79,979.0
2020-05-16 14:00:00,92.7,25,0.0,0.79,964.0
2020-05-16 15:00:00,94.3,23,0.0,0.72,873.0
2020-05-16 16:00:00,95.1,22,0.0,0.59,730.0
2020-05-16 17:00:00,95.0,21,0.0,0.41,548.0
2020-05-16 18:00:00,93.8,22,0.0,0.34,327.0
2020-05-16 19:00:00,90.8,33,0.0,0.11,131.0
2020-05-16 20:00:00,87.5,37,0.0,0.07,8.0
2020-05-16 21:00:00,84.9,36,0.0,0.03,0.0
2020-05-16 22:00:00,83.0,43,0.0,0.04,0.0
2020-05-16 23:00:00,81.3,52,0.0,0.08,0.0
2020-05-17 00:00:00,80.1,64,0.0,0.05,0.0
2020-05-17 01:00:00,78.8,68,0.0,0.03,0.0
2020-05-17 02:00:00,77.9,71,0.0,0.04,0.0
2020-05-17 03:00:00,77.2,75,0.0,0.03,0.0
2020-05-17 04:00:00,76.6,79,0.0,0.02,0.0
2020-05-17 05:00:00,75.8,83,0.0,0.01,0.0
2020-05-17 06:00:00,75.1,86,0.0,0.01,2.0
2020-05-17 07:00:00,75.4,80,0.0,0.07,83.0
2020-05-17 08:00:00,76.9,68,0.0,0.2,256.0
2020-05-17 09:00:00,79.6,56,0.0,0.36,462.0
2020-05-17 10:00:00,82.9,46,0.0,0.51,641.0
2020-05-17 11:00:00,86.3,39,0.0,0.61,753.0
2020-05-17 12:00:00,89.4,36,0.1,0.68,831.0
2020-05-17 13:00:00,91.9,38,0.2,0.69,807.0
2020-05-17 14:00:00,90.7,45,0.8,0.54,637.0
2020-05-17 15:00:00,90.7,48,0.0,0.5,577.0
2020-05-17 16:00:00,90.2,43,0.0,0.4,396.0
2020-05-17 17:00:00,89.5,46,0.0,0.33,299.0
2020-05-17 18:00:00,88.5,55,0.0,0.27,263.0
2020-05-17 19:00:00,83.2,66,0.0,0.12,96.0
2020-05-17 20:00:00,81.7,73,0.0,0.04,7.0
2020-05-17 21:00:00,80.2,80,0.0,0.02,0.0
2020-05-17 22:00:00,78.9,87,0.0,0.0,0.0
2020-05-17 23:00:00,77.9,91,0.0,0.0,0.0
2020-05-18 00:00:00,77.1,94,0.0,0.0,0.0
2020-05-18 01:00:00,76.5,96,0.0,0.0,0.0
2020-05-18 02:00:00,75.9,97,0.1,0.0,0.0
2020-05-18 03:00:00,75.5,96,0.5,0.0,0.0
2020-05-18 04:00:00,74.5,96,4.2,0.0,0.0
2020-05-18 05:00:00,73.7,97,0.2,0.0,0.0
2020-05-18 06:00:00,73.0,99,0.3,0.01,0.0
2020-05-18 07:00:00,74.6,90,0.2,0.04,34.0
2020-05-18 08:00:00,75.2,82,0.2,0.13,161.0
2020-05-18 09:00:00,75.9,75,0.2,0.2,242.0
2020-05-18 10:00:00,77.7,67,0.1,0.33,419.0
2020-05-18 11:00:00,79.2,62,0.0,0.34,377.0
2020-05-18 12:00:00,81.3,49,0.0,0.51,571.0
2020-05-18 13:00:00,82.5,44,0.0,0.48,466.0
2020-05-18 14:00:00,83.1,52,0.1,0.44,466.0
2020-05-18 15:00:00,83.5,57,0.4,0.45,543.0
2020-05-18 16:00:00,83.8,54,0.1,0.44,525.0
2020-05-18 17:00:00,83.8,52,0.0,0.39,437.0
2020-05-18 18:00:00,83.1,49,0.0,0.3,264.0
2020-05-18 19:00:00,79.5,53,0.0,0.17,95.0
2020-05-18 20:00:00,78.4,66,0.0,0.08,7.0
2020-05-18 21:00:00,77.4,73,0.0,0.05,0.0
2020-05-18 22:00:00,76.4,80,0.6,0.03,0.0
2020-05-18 23:00:00,74.6,96,1.7,0.0,0.0
2020-05-19 00:00:00,73.2,94,0.4,0.0,0.0
2020-05-19 01:00:00,72.3,95,0.1,0.0,0.0
2020-05-19 02:00:00,71.7,98,0.3,0.0,0.0
2020-05-19 03:00:00,71.3,98,0.1,0.0,0.0
2020-05-19 04:00:00,70.9,97,0.0,0.0,0.0
2020-05-19 05:00:00,70.3,96,0.0,0.0,0.0
2020-05-19 06:00:00,69.6,95,0.0,0.0,2.0
2020-05-19 07:00:00,74.5,80,0.0,0.06,90.0
2020-05-19 08:00:00,75.3,59,0.0,0.2,283.0
2020-05-19 09:00:00,77.3,46,0.0,0.35,488.0
2020-05-19 10:00:00,80.0,37,0.0,0.51,695.0
2020-05-19 11:00:00,82.9,32,0.0,0.64,855.0
2020-05-19 12:00:00,85.6,29,0.0,0.72,952.0
2020-05-19 13:00:00,87.9,29,0.0,0.78,996.0
2020-05-19 14:00:00,89.3,25,0.0,0.76,895.0
2020-05-19 15:00:00,89.9,23,0.0,0.67,729.0
